brand,brand_id,ext_price,t_hour,t_minute
namelesscorp #7,6008007,397.7,17,23
importoscholar #2,5002002,397.32,8,33
amalgedu pack #2,3002001,397.1,18,12
exportiexporti #2,3003002,397.1,9,15
edu packimporto #1,3001002,397.02,19,57
exportiimporto #2,2003002,396.44,19,14
edu packbrand #2,4003001,396.36,9,17
edu packbrand #8,6014008,396.27,18,49
exportinameless #8,8003008,396.2,17,35
corpmaxi #7,5002002,395.73,9,14
univamalgamalg #12,9014006,395.64,19,24
exportischolar #2,5003002,395.4,17,1
scholarbrand #8,7005008,395.1,17,9
importoamalg #2,1002002,394.56,9,20
amalgexporti #1,1004001,394.5,19,24
scholarnameless #8,7015008,394.24,6,12
importoexporti #2,3002002,394.22,9,2
univamalgamalg #11,10010011,394.2,18,10
importonameless #4,7012004,393.4,9,44
scholaramalgamalg #12,10015012,393.29,6,13
amalgexporti #2,7002005,393.12,18,4
amalgedu pack #2,4001002,392.56,17,55
importomaxi #7,4001002,392.4,17,25
corpunivamalg #7,9016007,391.93,17,55
scholarunivamalg #1,9015001,391.68,8,58
scholarmaxi #10,9014009,391.44,18,31
brandbrand #6,7016005,391.3,18,43
amalgnameless #6,8001006,391.17,18,6
importomaxi #8,6007001,390.6,17,55
scholarnameless #1,7006009,390.44,7,44
importobrand #4,7013007,390.31,19,7
amalgmaxi #7,2003001,390.16,18,26
amalgunivamalg #13,10001013,389.36,18,56
importoamalgamalg #6,10012006,388.44,19,36
importobrand #3,3002001,388.08,9,15
maxiunivamalg #1,10009001,388.0,8,32
corpunivamalg #1,9016001,387.81,17,6
importounivamalg #10,4003001,387.79,17,55
edu packscholar #2,5004002,387.78,17,8
importocorp #4,6002004,387.6,9,6
amalgamalg #1,1001001,387.5,18,4
scholarmaxi #10,9005010,387.32,9,13
amalgamalg #2,1001002,387.22,18,12
scholarmaxi #8,9005008,387.15,7,14
corpmaxi #1,9006001,386.84,19,26
exportimaxi #7,9003007,386.32,6,11
importoexporti #1,2001002,385.92,19,19
exportiamalg #1,1003001,385.87,18,26
scholarbrand #10,7005010,385.84,9,43
amalgexporti #1,3001001,385.44,6,22
amalgimporto #1,3004002,385.02,19,15
exportiamalgamalg #9,10013009,384.88,19,17
scholarnameless #6,7015006,384.28,17,33
brandcorp #2,6007002,383.46,8,27
amalgimporto #1,3004002,382.5,19,5
corpmaxi #5,8016005,382.2,18,47
importoscholar #2,10001014,381.92,19,56
edu packexporti #2,3004002,381.78,9,56
maximaxi #1,9009001,381.6,6,21
importoedu pack #2,4002002,381.51,18,30
importoimporto #2,2002002,381.16,9,41
amalgamalg #1,3003002,381.15,19,0
edu packscholar #2,5004002,381.12,17,43
amalgunivamalg #2,1002001,381.0,7,54
amalgunivamalg #1,4004001,380.52,17,46
scholarbrand #8,6015008,380.52,18,6
amalgbrand #6,7001006,380.52,18,29
amalgnameless #8,9007009,380.36,9,29
importoscholar #1,7008009,380.32,18,54
importoimporto #2,2002002,380.03,18,51
importoexporti #2,3002002,379.99,6,10
amalgunivamalg #10,10001010,379.68,18,4
scholarnameless #8,7015008,379.62,9,55
scholarcorp #4,10009005,379.37,17,54
amalgexporti #2,7004001,379.05,19,22
edu packexporti #1,3004001,378.84,17,31
namelessbrand #6,7008006,378.35,17,39
edu packmaxi #2,9004002,378.28,17,37
edu packexporti #2,3004002,378.25,17,23
scholarnameless #2,5004001,378.04,17,44
importoamalg #2,1002002,377.58,19,32
exportiexporti #1,3003001,377.58,9,1
amalgunivamalg #10,10011003,377.52,17,11
corpmaxi #1,9006001,377.2,9,8
corpnameless #6,6002007,376.96,17,0
exportiedu pack #2,4003002,376.68,18,45
importoscholar #2,6002007,376.5,17,16
edu packexporti #1,3004001,376.32,17,15
exportiedu pack #1,4003001,376.0,8,43
exportiimporto #2,1001001,375.96,9,6
exportischolar #2,5003002,375.82,17,37
scholarmaxi #8,9005008,375.6,9,48
exportinameless #10,8003010,375.55,17,33
amalgscholar #2,5001001,375.0,19,10
maximaxi #2,9009002,374.87,7,19
importobrand #5,7001003,374.64,17,6
brandmaxi #1,9007001,374.64,19,17
edu packscholar #1,6015003,373.76,17,14
exportischolar #2,8007005,373.4,9,4
amalgamalg #1,1001001,373.29,18,11
amalgscholar #2,5001002,373.18,18,15
exportiamalg #2,2004001,372.3,17,38
amalgscholar #2,5001002,372.0,6,28
exportiimporto #2,2001001,371.8,19,37
edu packamalgamalg #5,10014005,371.3,17,18
exportischolar #1,5003001,371.28,19,38
exportischolar #2,5003002,371.04,18,53
corpmaxi #8,4002001,370.92,9,49
maxibrand #2,7009002,370.0,19,36
importoedu pack #1,1002002,369.92,9,54
importoscholar #1,4004002,369.72,17,20
importomaxi #10,7002009,369.72,9,46
scholarmaxi #10,9014009,369.46,7,31
maxiunivamalg #7,10009007,369.46,9,53
amalgscholar #2,5001002,369.36,17,11
maximaxi #1,9009001,369.27,18,56
importoamalg #2,1002002,368.64,18,41
exportiamalg #1,1003001,368.55,9,41
importoscholar #2,5002002,368.55,8,51
amalgimporto #2,1003001,367.65,8,13
exportiimporto #2,10012010,367.25,19,51
amalgunivamalg #10,10001010,367.18,19,49
amalgimporto #1,3004002,366.98,8,16
importoamalg #1,1002001,366.73,17,10
edu packexporti #1,3004001,366.66,17,41
namelessnameless #8,8008008,366.3,17,24
exportiedu pack #1,4003001,366.24,9,15
scholarbrand #8,7005008,366.13,19,48
importoamalg #2,1002002,365.53,18,57
corpunivamalg #5,1004001,365.5,17,32
amalgedu pack #2,4001002,365.42,17,43
scholarunivamalg #5,10005005,365.42,9,3
importoimporto #2,9009009,365.4,17,3
maxiunivamalg #17,10009017,365.11,8,21
importobrand #6,6014005,365.04,9,6
edu packexporti #1,3004001,365.0,6,52
edu packmaxi #1,4001002,364.72,18,5
edu packexporti #2,3004002,364.26,17,43
importoimporto #2,2002002,364.0,17,37
importoscholar #2,9004003,364.0,19,57
exportiimporto #2,2003002,363.44,18,38
amalgimporto #2,2001002,363.28,7,42
amalgbrand #2,2001001,363.2,17,32
corpnameless #8,8006008,363.0,9,18
scholarmaxi #1,8015001,362.85,9,36
edu packscholar #2,1004001,362.4,17,29
exportischolar #2,5003002,362.33,7,13
amalgexporti #1,9011012,362.11,9,24
edu packexporti #2,3004002,361.79,18,42
edu packscholar #1,6015003,361.44,8,15
importoedu pack #2,4002002,361.25,17,46
edu packcorp #4,6004004,361.15,17,34
importoimporto #2,3001001,361.14,19,0
edu packbrand #2,6014002,361.0,19,6
univamalgamalg #11,10010011,360.45,17,24
importoamalg #1,1004002,360.24,19,16
edu packexporti #2,1004001,359.65,9,10
importoedu pack #2,4002002,359.55,17,13
scholarcorp #6,8009005,359.37,19,13
maxinameless #1,8009001,359.31,9,44
amalgexporti #2,3001002,359.1,17,9
exportiamalg #1,4003001,359.1,19,39
edu packamalg #2,1004002,359.04,18,34
edu packbrand #8,7004008,359.04,19,20
amalgscholar #2,5001002,358.98,8,48
edu packcorp #6,6004006,358.98,19,37
exportiimporto #2,2003002,358.8,9,13
scholarnameless #1,7006009,358.44,17,19
brandmaxi #10,1004001,357.72,18,16
edu packcorp #8,6004008,357.69,18,46
amalgimporto #1,8015010,357.6,18,20
namelessbrand #7,6008006,357.39,19,50
corpunivamalg #7,6009002,357.39,9,29
importoscholar #1,10010003,357.39,8,43
scholarunivamalg #15,8004007,357.0,18,30
amalgexporti #2,9016003,357.0,19,23
maxinameless #1,8012009,355.88,19,45
univbrand #4,6010004,355.68,18,34
scholarbrand #3,6015003,355.68,17,47
edu packexporti #2,3004002,355.3,19,6
scholarnameless #3,7015003,354.96,8,37
exportimaxi #4,9003004,354.9,8,3
importoimporto #1,5001002,354.88,9,53
amalgexporti #2,3001002,354.76,8,7
importomaxi #8,9002008,354.4,17,29
importoimporto #1,2002001,354.08,17,14
importobrand #1,7002001,353.99,9,50
exportischolar #2,2002001,353.83,18,16
amalgamalg #2,1001002,353.42,17,41
edu packbrand #6,10011006,353.32,18,50
amalgexporti #1,6004008,353.1,8,41
edu packedu pack #1,4004001,353.08,9,2
edu packmaxi #10,8014010,353.08,7,1
exportiamalg #1,1003001,352.98,18,13
exportiedu pack #1,4003001,352.82,8,22
brandmaxi #1,3002001,352.8,8,55
exportiamalgamalg #9,10013009,352.6,17,53
scholarunivamalg #15,8004007,352.24,17,10
namelessbrand #10,7008010,352.19,8,19
exportiamalg #2,1003002,352.0,9,58
amalgexporti #1,3001001,351.87,19,53
corpmaxi #6,8016006,351.84,18,3
exportiedu pack #2,5001001,351.72,8,47
importoexporti #1,2001002,351.56,18,8
exportiimporto #2,7009003,351.52,9,10
importounivamalg #15,10002015,351.5,19,26
exportiedu pack #1,7001010,351.4,8,54
edu packedu pack #2,3004001,351.0,18,41
amalgamalg #2,5003001,351.0,17,17
amalgunivamalg #2,9011002,350.56,17,58
exportischolar #2,9006003,350.35,9,59
edu packbrand #1,3004002,350.28,8,24
amalgimporto #2,2001002,350.2,9,26
corpmaxi #1,9006001,350.13,18,56
importoscholar #2,8010007,350.02,17,7
scholarcorp #6,8009005,350.0,18,11
edu packscholar #2,1001001,349.92,9,14
importounivamalg #13,3003001,349.86,19,45
scholarunivamalg #8,10005008,349.8,9,35
maximaxi #2,9009002,349.31,9,56
univbrand #5,8003002,349.14,19,40
importoexporti #2,10016001,348.96,17,46
exportibrand #6,7003006,348.87,18,32
exportibrand #6,6013006,348.8,8,45
exportiedu pack #2,3001001,348.27,6,25
amalgmaxi #8,9001008,348.27,19,54
corpnameless #4,8006004,347.9,9,1
edu packnameless #7,10013016,347.8,17,34
edu packcorp #6,6004006,347.41,9,56
edu packedu pack #2,4004002,347.2,19,57
importoamalg #2,1002002,347.12,17,33
importoscholar #2,9014003,346.8,9,4
importoscholar #2,1004001,346.75,8,9
amalgmaxi #10,9001010,346.64,8,36
amalgexporti #1,3001001,346.17,19,58
amalgexporti #1,3002001,346.14,18,22
edu packimporto #1,4002001,346.0,18,49
edu packbrand #8,7004008,345.6,7,2
exportiunivamalg #10,10010002,345.1,6,25
amalgedu pack #2,4001002,344.84,6,8
importoexporti #2,3002002,344.3,17,42
namelessnameless #2,8008002,344.28,7,42
exportiimporto #2,2003002,344.12,9,7
scholarcorp #4,10009005,344.0,7,40
importocorp #5,6002005,343.83,18,26
edu packedu pack #1,4004001,343.8,6,54
edu packnameless #10,8004010,343.8,18,44
scholaramalgamalg #12,10015012,343.64,18,15
amalgamalg #2,1001002,343.63,17,45
edu packscholar #1,5004001,342.87,19,19
corpmaxi #3,8016003,342.78,19,41
importoscholar #2,5002002,342.67,17,23
amalgedu pack #2,4001002,342.55,9,0
exportiunivamalg #7,4002001,342.09,17,42
namelessbrand #6,7008006,342.03,17,24
importocorp #5,6002005,342.0,9,14
maxinameless #9,8009009,341.81,7,28
importounivamalg #13,3003001,341.6,17,22
exportiamalgamalg #6,10013006,341.6,19,46
corpmaxi #1,7008004,341.22,9,44
amalgscholar #1,9011012,340.8,18,21
importoedu pack #1,1002002,340.56,9,53
namelesscorp #4,6008004,340.46,19,13
exportischolar #2,7013005,340.34,7,59
scholarunivamalg #10,8003003,340.08,9,26
scholarcorp #7,8015006,339.78,7,58
edu packbrand #2,1004001,339.66,17,22
scholarnameless #6,8005006,339.47,17,11
corpmaxi #1,9006001,339.43,9,12
edu packbrand #8,7004008,339.0,19,27
scholarbrand #10,7005010,338.8,19,25
amalgunivamalg #15,3003001,338.7,17,31
exportinameless #6,8003006,338.7,18,58
namelessunivamalg #6,10008006,338.48,8,58
exportischolar #2,5003002,338.4,8,41
univbrand #2,6010002,338.25,19,21
importobrand #5,7016007,338.0,17,32
exportischolar #2,5003002,337.6,9,4
exportiexporti #2,3003002,337.57,17,41
scholarnameless #10,7015010,337.5,18,3
corpunivamalg #10,8013005,337.14,9,9
exportiamalg #1,1003001,336.48,19,19
exportiimporto #1,7016009,336.48,19,28
brandbrand #9,7007009,336.42,8,58
exportinameless #4,3003001,336.38,7,23
exportiexporti #2,3003002,336.21,17,25
edu packscholar #1,5004001,335.4,17,36
scholarmaxi #10,9005010,335.25,17,0
maxicorp #8,6009008,335.24,9,26
importoedu pack #2,4002002,335.07,9,21
exportiexporti #1,3003001,335.06,9,48
importoscholar #1,7008009,334.95,18,49
amalgimporto #1,8015010,334.8,17,32
amalgmaxi #7,9001007,334.48,9,20
importoedu pack #2,4002002,334.36,18,42
importoimporto #2,1002001,334.32,19,33
edu packamalg #2,1004002,333.9,17,7
edu packedu pack #1,4004001,333.84,17,59
edu packimporto #2,2004002,333.2,6,32
maxibrand #1,7009001,333.06,8,56
edu packedu pack #2,4004002,332.64,17,45
exporticorp #4,6003004,332.12,17,14
corpmaxi #7,9006007,332.02,19,23
corpmaxi #7,9006007,331.8,17,26
amalgunivamalg #2,10001002,330.96,18,49
maximaxi #2,9009002,330.88,18,48
edu packimporto #2,2004002,330.75,17,46
amalgedu pack #2,4001002,330.75,8,6
scholarmaxi #10,9005010,330.68,17,23
corpbrand #6,5001001,330.32,9,22
amalgedu pack #2,4001002,330.12,9,59
edu packscholar #2,9013009,330.0,17,37
scholarunivamalg #16,10005016,329.84,6,27
amalgscholar #2,8006003,329.81,19,0
exportimaxi #7,9003007,329.55,18,12
maxinameless #3,6007004,329.4,18,33
edu packamalg #1,3003001,329.0,9,29
scholarmaxi #8,9005008,328.9,17,7
brandcorp #2,6007002,328.63,7,52
corpnameless #1,9012005,328.5,18,48
amalgimporto #2,2001002,328.32,18,53
brandcorp #8,6007008,328.2,19,42
amalgscholar #2,8006003,327.46,18,28
edu packscholar #2,9013009,327.45,19,53
exportiunivamalg #17,10003017,326.96,18,42
amalgcorp #7,2001002,326.83,7,17
brandbrand #6,7007006,326.72,17,7
univunivamalg #2,9010002,326.64,7,24
importoscholar #1,5002001,326.1,19,59
edu packmaxi #7,9004007,325.92,8,38
exportiedu pack #2,4003002,325.68,17,10
scholarmaxi #2,8015002,325.6,9,3
maxinameless #4,8009004,325.4,7,32
exportiamalg #2,7016001,325.26,19,20
amalgcorp #1,6001001,325.16,9,7
maxiunivamalg #1,10009001,325.15,7,53
amalgimporto #1,8015010,325.08,17,34
univunivamalg #2,9010002,324.95,17,19
amalgexporti #1,3001001,324.3,19,7
importoexporti #2,3002002,324.3,18,43
importomaxi #7,4001002,324.0,19,5
edu packunivamalg #15,4003001,323.76,18,51
importoexporti #2,3002002,323.28,19,29
edu packamalgamalg #13,10014013,322.92,18,42
univmaxi #6,8010006,322.83,8,12
edu packbrand #8,6014008,322.56,18,1
exportiexporti #2,2001001,322.52,7,12
exportinameless #7,7013007,322.26,18,55
scholarbrand #5,1003001,321.64,19,28
edu packnameless #7,10013016,321.6,9,41
scholarnameless #5,1001002,321.4,17,40
edu packamalg #2,1004002,321.36,19,18
univamalgamalg #11,10010011,321.12,18,40
amalgimporto #2,2001002,320.91,8,27
scholarunivamalg #1,5003002,320.76,17,39
exportinameless #8,8003008,320.76,19,47
importoimporto #1,2002001,320.65,18,27
scholarcorp #6,6005006,320.64,18,18
maxinameless #3,6007004,320.58,17,6
amalgedu pack #1,4001001,320.47,9,52
edu packscholar #2,5004002,320.21,17,13
scholarnameless #7,7015007,320.04,18,39
amalgamalgamalg #11,7005006,319.96,18,46
importounivamalg #8,9012008,319.62,9,15
amalgimporto #1,3004002,319.58,19,53
maxiunivamalg #17,10009017,319.54,18,6
exportiamalg #1,1003001,319.2,19,45
amalgexporti #1,6004008,319.2,19,50
exportischolar #2,5003002,319.19,17,2
edu packedu pack #1,4004001,319.0,19,13
edu packedu pack #1,4004001,318.63,8,59
maxinameless #10,8009010,318.36,18,3
amalgexporti #1,10001005,318.24,18,23
edu packimporto #1,2004001,317.86,17,24
corpbrand #3,6016003,317.72,19,34
exportiedu pack #1,4003001,317.68,19,27
exportinameless #10,8003010,317.55,18,53
edu packcorp #6,10012005,317.4,18,4
edu packimporto #2,2004002,317.34,19,25
maxinameless #8,8009008,316.96,19,6
amalgexporti #2,3001002,316.8,17,18
edu packimporto #1,3002001,316.58,17,16
edu packimporto #1,1003002,316.12,19,47
edu packimporto #1,2004001,315.95,8,25
edu packbrand #1,3004002,315.9,18,42
importoscholar #1,5002001,315.81,9,5
importoexporti #2,3002002,315.56,18,30
importounivamalg #2,9012002,315.1,19,1
brandmaxi #8,9007008,315.0,19,38
edu packedu pack #1,4004001,314.9,18,29
namelessbrand #4,7008004,314.84,9,7
edu packexporti #2,3004002,314.5,17,41
amalgimporto #1,3004002,314.16,17,34
maxinameless #9,8009009,313.74,19,48
edu packscholar #1,5004001,313.6,17,48
scholarnameless #6,8005006,313.44,9,31
scholaramalgamalg #17,10015017,313.17,17,2
edu packexporti #1,8014008,312.9,9,9
amalgmaxi #10,9001010,312.9,9,22
brandunivamalg #15,10007015,312.84,9,40
scholarmaxi #10,8015010,312.72,18,23
maximaxi #1,9009001,312.65,17,23
corpnameless #2,7016002,312.22,9,36
amalgexporti #2,3001002,311.71,9,11
exportiimporto #2,2001001,311.61,8,13
scholaramalgamalg #17,10015017,311.2,17,52
edu packexporti #2,10016017,310.98,19,32
edu packnameless #8,7014008,310.86,18,43
namelessbrand #4,7008004,310.83,17,27
edu packexporti #2,3004002,310.74,8,12
scholarbrand #10,7005010,310.68,19,49
amalgnameless #2,4002001,310.67,17,31
namelessunivamalg #6,10008006,310.59,9,6
namelessnameless #5,7004003,310.52,18,39
importoedu pack #2,4002002,310.46,18,41
importoamalg #1,6009004,310.38,17,31
exportiedu pack #2,4003002,309.96,8,39
importobrand #7,1004001,309.95,8,22
exportiedu pack #1,1004001,309.69,8,41
amalgamalg #1,1001001,309.68,18,29
exportibrand #7,6013007,309.65,9,0
scholarmaxi #10,9005010,309.6,9,7
edu packexporti #2,3004002,309.5,19,0
maxicorp #4,6009004,309.4,6,46
exportiexporti #2,1001001,308.95,19,18
amalgscholar #2,5001002,308.85,19,22
edu packamalg #2,1004002,308.84,19,8
scholarbrand #7,7005007,308.31,18,47
exportiimporto #2,10012010,307.8,17,10
exportimaxi #10,9003010,307.75,6,5
univmaxi #5,1003001,307.68,18,42
exportiexporti #2,3003002,307.36,17,28
amalgscholar #2,5001001,307.12,6,26
exportiamalg #2,1003002,307.08,18,30
edu packbrand #10,7004010,307.05,18,47
amalgexporti #2,3001002,306.99,19,16
scholarbrand #2,6015002,306.9,9,28
edu packedu pack #1,2001002,306.19,18,9
amalgmaxi #4,4004001,306.0,18,54
exportiimporto #2,10012010,306.0,19,38
exportiedu pack #2,4003002,305.44,19,45
importoimporto #2,2002002,305.25,18,25
corpbrand #4,6016004,305.25,17,31
edu packexporti #2,3004002,304.56,9,17
scholarnameless #8,7015008,304.48,19,55
brandcorp #8,5003001,304.0,8,25
exportiamalg #1,1003001,303.71,6,54
amalgamalg #2,1001002,303.45,19,3
importoamalg #1,6009004,303.18,9,52
importoscholar #1,5002001,303.12,17,39
edu packedu pack #1,4004001,302.64,17,8
amalgedu pack #2,4001002,302.48,8,47
amalgexporti #1,7012005,302.4,19,12
edu packmaxi #1,4001002,302.28,17,13
exportiedu pack #1,4003001,302.28,19,3
amalgexporti #2,3001002,302.26,19,40
edu packamalg #1,1004001,302.08,19,54
edu packscholar #2,9013009,302.0,17,43
exportimaxi #2,9003002,301.2,8,28
amalgexporti #2,9016003,301.18,8,0
amalgunivamalg #12,10001012,301.04,6,1
exportiimporto #2,1001001,300.84,8,3
edu packmaxi #5,3003001,300.7,19,41
edu packimporto #1,2004001,300.3,18,20
importoscholar #2,5002002,300.3,17,6
namelesscorp #6,6008006,299.6,19,16
importoedu pack #1,9002005,299.42,18,31
edu packedu pack #1,2001002,299.25,18,13
amalgcorp #5,6001005,299.2,9,13
importoamalgamalg #10,10011008,299.2,9,26
exportimaxi #10,8013010,298.85,17,18
brandmaxi #8,9007008,298.68,19,45
maxicorp #4,6009004,298.32,18,27
corpunivamalg #8,10006008,297.99,19,49
edu packbrand #2,6014002,297.9,7,14
exportiedu pack #1,7001010,297.88,18,25
amalgimporto #2,2001002,297.83,18,2
amalgunivamalg #2,9011002,297.6,18,1
edu packedu pack #1,4004001,297.52,9,14
edu packimporto #2,2004002,297.26,8,6
amalgamalg #2,1001002,297.25,9,40
importoscholar #1,5002001,297.16,9,15
edu packamalgamalg #5,10014005,297.16,17,54
namelessunivamalg #6,10008006,296.82,18,32
importoamalgamalg #6,10012006,296.64,17,3
edu packnameless #7,10013016,296.55,19,48
edu packmaxi #9,1003002,296.1,19,47
edu packexporti #2,3004002,295.96,17,39
amalgscholar #1,5001001,295.92,19,25
namelessbrand #7,6008006,295.68,19,20
exportiunivamalg #10,10010002,295.65,17,17
importomaxi #1,9007012,295.6,8,17
amalgnameless #8,9007009,294.88,9,9
importoscholar #1,5002001,294.8,17,37
scholarbrand #10,7005010,294.75,7,35
importoedu pack #1,4002001,294.69,9,43
amalgamalgamalg #11,7005006,294.38,19,10
corpnameless #4,8006004,294.3,17,42
importoimporto #2,2002002,294.0,18,56
maxinameless #1,8009001,294.0,18,15
exportiimporto #2,2003002,293.82,17,25
importomaxi #1,9007012,293.67,17,1
scholarbrand #2,6015002,293.36,18,14
scholarmaxi #10,9014009,293.1,17,34
brandbrand #9,7007009,293.0,18,44
importocorp #5,6002005,292.95,17,55
maxibrand #2,7009002,292.81,19,0
edu packexporti #1,3004001,292.8,18,10
edu packscholar #2,5004002,292.4,9,16
exportiexporti #2,3003002,292.15,9,33
exportiamalg #2,2004001,292.05,19,15
amalgamalgamalg #11,10011011,291.9,18,19
corpnameless #6,6002007,291.72,18,32
importomaxi #8,9002008,291.69,19,48
amalgunivamalg #8,9011008,291.6,18,50
exportiexporti #2,3003002,291.42,8,14
importoexporti #2,3002002,291.4,9,49
importoimporto #2,2002002,291.25,17,1
exportiedu pack #2,4003002,291.2,8,50
scholarunivamalg #8,9015008,290.85,18,17
importoamalg #2,5003001,290.7,17,26
exportiamalg #2,8009007,290.64,18,8
amalgimporto #1,8015010,290.32,17,30
edu packnameless #7,10013016,290.16,18,7
univmaxi #8,1002001,289.94,9,56
exportinameless #7,7013007,289.9,8,49
importocorp #4,6002004,289.8,7,48
importomaxi #10,8012010,289.8,9,18
brandcorp #8,6007008,289.46,9,5
amalgmaxi #8,9001008,289.05,7,21
scholarcorp #7,8015006,288.99,18,59
importoexporti #1,3002001,288.64,17,7
exportimaxi #4,9003004,288.3,8,12
namelesscorp #4,6008004,288.12,19,49
corpcorp #8,6006008,287.66,9,22
brandunivamalg #15,10007015,287.43,18,52
importoamalg #1,1002001,287.4,19,11
exportiexporti #2,3003002,287.28,9,11
corpmaxi #2,9006002,286.26,17,7
edu packamalg #2,1004002,286.25,8,34
edu packamalg #1,1004001,286.16,19,20
brandcorp #8,6007008,286.16,9,8
importoamalg #2,1002002,285.76,9,59
univnameless #4,7010004,285.39,18,40
maxiunivamalg #1,10009001,285.39,17,21
amalgimporto #2,7005009,285.36,17,25
amalgnameless #10,8001010,285.29,9,3
brandcorp #4,6007004,285.2,17,28
amalgscholar #1,3002002,285.19,18,13
scholarnameless #2,3001001,285.18,19,42
edu packscholar #1,5004001,285.12,17,43
namelessmaxi #4,9008004,285.12,9,38
exportiamalg #1,1003001,284.9,9,56
exportiimporto #1,2003001,284.7,17,14
importomaxi #6,4001001,284.58,8,48
edu packexporti #1,3004001,284.44,17,38
exportischolar #2,5003002,284.4,9,32
importomaxi #1,9007012,284.4,17,28
edu packamalg #1,9003012,284.34,19,2
edu packmaxi #10,9004010,284.06,18,14
amalgunivamalg #8,9011008,283.9,17,52
importoscholar #2,5002002,283.8,17,15
scholarunivamalg #1,9015001,283.5,18,29
maxibrand #9,7009009,283.45,19,28
scholarmaxi #8,9005008,283.36,19,45
edu packnameless #4,7014004,283.32,9,6
univmaxi #8,1002001,283.14,19,29
edu packexporti #2,3004002,283.1,18,19
amalgexporti #1,3002001,282.92,9,14
exportiedu pack #2,4003002,282.88,17,49
exportiexporti #2,3003002,282.75,7,48
amalgexporti #2,5003001,282.75,19,27
amalgmaxi #3,7016001,282.69,18,35
amalgexporti #2,3001002,282.56,17,2
exportiexporti #2,3003002,282.48,9,56
scholarnameless #2,8005002,282.2,19,46
corpnameless #6,8007005,282.1,18,40
namelessbrand #2,7008002,281.56,8,38
amalgnameless #7,10001004,281.3,19,36
namelessmaxi #4,9008004,281.25,19,21
edu packscholar #2,9013009,281.07,19,5
exportimaxi #2,9003002,280.97,19,19
exportinameless #8,8003008,280.44,8,26
amalgamalg #2,1001002,280.08,17,36
brandmaxi #8,9007008,280.03,9,46
amalgmaxi #7,10010010,280.0,8,36
exportiamalgamalg #3,8009005,279.72,9,53
edu packscholar #1,5004001,279.4,18,5
importoedu pack #2,4002002,279.31,19,31
edu packexporti #1,8014008,279.05,18,53
importoedu pack #2,4002002,278.92,17,38
importoamalg #2,1002002,278.85,9,33
brandcorp #2,6007002,278.74,17,7
edu packamalg #2,1004002,278.6,8,55
importoamalg #2,1002002,278.32,9,32
importoexporti #2,3002002,278.07,18,8
maxinameless #9,8009009,278.0,9,31
corpbrand #1,8013010,277.82,19,21
exportiamalgamalg #6,10013006,277.56,18,47
corpunivamalg #11,10006011,277.5,19,56
exportischolar #2,5003002,277.28,8,5
edu packedu pack #2,4004002,277.22,19,40
exportiamalg #2,7016001,277.2,18,9
corpunivamalg #7,9016007,277.2,17,44
amalgscholar #1,3002002,277.02,9,17
exportischolar #2,5003002,276.98,6,33
importoexporti #2,3002002,276.92,9,28
univamalgamalg #12,9014006,276.79,18,2
importomaxi #8,6007001,276.69,7,57
amalgedu pack #2,6015003,276.66,17,45
importounivamalg #8,9012008,276.6,19,14
exportiimporto #2,2003002,276.45,9,36
namelessnameless #3,1004001,276.23,9,4
exportimaxi #10,8013010,276.15,18,8
importomaxi #8,8012008,276.12,9,6
exportischolar #2,5003002,276.06,6,16
scholarnameless #2,3001001,275.94,9,12
exportinameless #10,8003010,275.88,18,35
importoexporti #1,9015012,275.52,9,0
scholarmaxi #10,9014009,275.21,19,55
amalgexporti #1,3001001,274.94,18,59
maxiunivamalg #14,6004005,274.88,17,53
exportiimporto #2,2001001,274.64,19,41
importoscholar #1,7008009,274.34,19,21
amalgamalg #1,1001001,274.29,19,14
importonameless #3,7012003,274.05,9,58
importoamalg #2,1002002,273.96,18,59
importoedu pack #1,5002001,273.65,18,22
exportiimporto #1,7016009,273.65,8,3
corpmaxi #6,8016006,273.57,19,37
exportiexporti #1,3004001,272.55,8,10
namelesscorp #4,6008004,272.46,9,6
corpmaxi #6,8016006,272.16,19,6
scholarbrand #7,5002001,271.44,17,50
univbrand #5,8003002,271.44,9,19
importoexporti #1,3002001,270.75,17,36
importobrand #6,6012006,270.7,17,41
corpmaxi #8,4002001,270.03,18,2
exportischolar #2,5003002,269.88,7,17
corpbrand #10,1001001,269.85,9,27
importoimporto #1,2002001,269.8,17,15
maximaxi #2,9009002,269.75,18,13
corpcorp #8,6006008,269.58,9,20
exportischolar #1,5003001,269.41,17,38
edu packnameless #7,10013016,269.1,8,18
exportinameless #10,8003010,269.08,17,1
amalgamalg #2,1001002,268.8,19,48
importoedu pack #2,4002002,268.8,9,20
amalgexporti #2,7015009,268.8,17,19
exportimaxi #4,9003004,268.8,18,2
univnameless #10,9011003,268.8,19,1
amalgamalg #1,1001001,268.62,17,4
importoscholar #2,5002002,268.25,9,51
maximaxi #4,8003003,267.8,9,56
brandcorp #2,6007002,267.48,8,52
scholarnameless #1,8005001,267.33,18,40
edu packamalg #1,5004001,267.3,19,56
amalgunivamalg #12,10001012,267.28,9,1
exportiamalg #2,4004001,267.12,18,0
importoamalg #2,1002002,267.0,19,41
importoexporti #2,3002002,267.0,7,17
scholarbrand #7,5002001,267.0,17,38
amalgunivamalg #8,9011008,266.9,17,26
exportinameless #8,7013008,266.76,8,53
amalgcorp #5,6001005,266.63,19,21
