brand,brand_id,ext_price,t_hour,t_minute
exportiamalg #1,6012001,597.06,8,11
amalgamalgamalg #13,10011013,596.98,18,19
namelessnameless #7,8008007,596.97,9,22
importoedu pack #1,5002001,596.96,18,24
maxibrand #2,7009002,596.82,8,41
importocorp #4,6002004,596.75,9,54
scholarnameless #8,10013001,596.7,9,14
exportiamalgamalg #11,10013011,596.7,7,57
namelessunivamalg #11,10008011,596.64,18,38
amalgimporto #2,2003001,596.62,8,48
scholarcorp #6,6005006,596.55,8,56
importounivamalg #1,8010007,596.53,18,27
univnameless #6,1002001,596.52,8,25
importounivamalg #10,4003001,596.52,9,33
scholarnameless #5,1001001,596.16,17,19
edu packedu pack #2,4002001,596.16,9,55
corpcorp #6,10015013,596.16,9,59
scholarnameless #3,7015003,596.13,19,13
edu packbrand #1,6014001,596.05,17,53
scholarnameless #5,1001002,595.97,18,7
namelesscorp #2,6008002,595.96,18,21
corpunivamalg #12,7001009,595.92,19,58
importomaxi #10,7002009,595.77,9,25
amalgimporto #2,2003001,595.76,17,3
corpbrand #4,6016004,595.72,19,38
amalgnameless #10,8001010,595.7,19,57
edu packcorp #6,10012005,595.69,17,49
importounivamalg #12,10002012,595.68,8,34
brandmaxi #1,2002001,595.66,9,53
amalgunivamalg #10,10011003,595.66,8,43
amalgimporto #2,3002001,595.65,19,20
edu packbrand #7,8015008,595.65,8,38
importoimporto #2,3001001,595.56,7,15
amalgnameless #2,4002001,595.5,19,18
importomaxi #4,9002004,595.5,19,16
maxibrand #6,7009006,595.37,18,0
amalgunivamalg #2,9011002,595.37,18,7
corpbrand #3,3004002,595.33,18,52
univbrand #4,6010004,595.32,18,26
namelessnameless #10,3002001,595.2,17,5
scholaramalgamalg #7,9011003,595.2,18,5
edu packscholar #1,5004001,595.14,19,54
brandnameless #6,8007006,595.14,19,3
brandunivamalg #15,10007015,595.1,18,38
amalgedu pack #2,4001002,595.08,8,30
univamalgamalg #11,10010011,595.08,9,51
edu packamalgamalg #11,10014011,595.04,17,16
brandmaxi #4,8002009,595.0,19,38
importoamalg #2,10012009,594.92,18,40
edu packamalg #1,8005002,594.87,17,21
scholarmaxi #1,9005001,594.87,19,34
edu packamalg #1,2003002,594.8,9,45
exportiamalgamalg #13,9007003,594.79,18,47
exportibrand #8,3004001,594.72,19,33
exportimaxi #2,9003002,594.72,19,23
univunivamalg #7,9010007,594.72,9,13
scholarbrand #7,10012001,594.72,18,29
edu packnameless #4,7014004,594.5,18,42
exportiamalgamalg #3,8009005,594.5,18,35
amalgexporti #2,7002005,594.36,8,15
exportiunivamalg #10,10012006,594.32,19,22
amalgunivamalg #10,10001010,594.3,17,2
amalgimporto #2,3002001,594.27,17,22
importounivamalg #10,4003001,594.27,8,16
amalgimporto #1,2001001,594.23,9,22
importomaxi #2,9002002,594.18,9,8
importobrand #3,3002001,594.1,8,59
amalgimporto #2,10003007,594.09,17,20
exportibrand #3,6011007,594.0,18,4
maxiunivamalg #9,10009009,594.0,19,5
importoamalg #2,5001001,593.95,9,56
exportibrand #4,7003004,593.91,17,10
univmaxi #5,1003001,593.84,9,35
corpcorp #8,6006008,593.84,19,3
corpunivamalg #8,9016008,593.84,9,39
univbrand #5,6010005,593.76,6,41
exportinameless #5,9006006,593.76,17,30
amalgnameless #7,10001004,593.73,9,26
amalgnameless #10,8001010,593.66,17,13
importomaxi #10,9002010,593.64,18,51
amalgbrand #2,6011002,593.62,9,26
importoscholar #2,4003001,593.58,17,8
univnameless #4,7010004,593.58,19,51
amalgunivamalg #16,10001016,593.2,6,52
namelessnameless #5,7004003,593.11,9,55
edu packunivamalg #1,10010013,593.11,17,43
edu packcorp #6,6004006,593.1,9,35
edu packnameless #1,7014001,593.07,19,7
edu packnameless #7,10003007,593.04,17,49
edu packscholar #2,1004001,593.0,17,43
amalgbrand #6,10013002,592.95,18,7
maxibrand #6,7009006,592.94,7,53
importobrand #6,6012006,592.92,18,57
exportibrand #8,6013008,592.9,17,48
amalgnameless #9,6011003,592.8,19,14
amalgmaxi #2,9001002,592.76,6,40
edu packscholar #1,4001002,592.74,7,4
corpunivamalg #1,9016001,592.68,8,53
exportinameless #1,2004001,592.67,8,54
amalgscholar #1,5001001,592.64,19,19
exportiunivamalg #6,10003006,592.64,9,2
amalgimporto #1,2001001,592.54,19,11
importoamalgamalg #16,10012016,592.48,8,26
corpunivamalg #5,1004001,592.45,17,51
exportiunivamalg #8,9013008,592.41,8,58
corpmaxi #1,8016001,592.36,8,23
exportiexporti #2,9009009,592.2,18,36
corpnameless #1,9012005,592.2,6,47
exportiunivamalg #1,9013001,592.2,19,49
corpunivamalg #8,9016008,592.2,19,23
scholarunivamalg #15,10005015,592.02,18,42
scholarnameless #1,9016006,591.85,18,43
importounivamalg #10,9007009,591.84,9,40
brandunivamalg #15,10007015,591.84,17,27
edu packedu pack #2,4004002,591.79,18,36
brandmaxi #8,9007008,591.63,17,26
univbrand #3,6010003,591.6,8,14
corpcorp #2,10005012,591.6,19,10
importoscholar #2,9008003,591.58,7,53
corpamalgamalg #11,3003001,591.56,9,49
exportiamalg #2,8009007,591.56,9,57
importoamalg #2,9008009,591.48,7,52
exportiedu pack #2,9012009,591.47,19,22
importoedu pack #2,1003001,591.4,19,8
amalgamalgamalg #11,10011011,591.38,18,38
scholarbrand #1,7005001,591.36,17,42
univnameless #3,7010003,591.36,8,30
brandunivamalg #17,8009005,591.36,17,19
importoscholar #2,8010007,591.36,9,50
namelessunivamalg #6,10008006,591.3,6,47
importobrand #6,6012006,591.26,19,49
corpunivamalg #4,8006003,591.25,19,30
univunivamalg #7,9010007,591.25,8,50
corpbrand #1,7006001,591.22,8,10
namelesscorp #7,6008007,591.12,19,34
importoimporto #1,2002001,591.09,19,58
amalgscholar #1,5001001,591.0,17,37
scholarcorp #8,6005008,590.92,8,3
univbrand #1,8007004,590.85,6,28
exportibrand #3,6011007,590.82,17,51
importoedu pack #1,5002001,590.8,6,27
exportinameless #8,8003008,590.8,8,58
edu packamalg #1,8010001,590.76,8,29
edu packamalg #1,1004001,590.75,6,30
importocorp #8,6002008,590.52,17,47
scholarbrand #5,6015005,590.48,8,54
exportiimporto #1,4001001,590.4,17,11
importoamalg #2,9008009,590.4,19,33
amalgexporti #1,10012012,590.4,9,21
amalgimporto #2,2001002,590.2,8,45
brandcorp #8,5003001,590.13,19,59
corpnameless #4,7016004,590.1,19,24
amalgnameless #8,8001008,590.1,17,28
edu packedu pack #1,7005006,590.08,8,57
edu packscholar #1,5004001,590.07,7,56
importoimporto #1,2002001,590.0,18,55
importoamalg #2,1002002,589.95,19,36
importonameless #4,8002004,589.95,8,5
exportiedu pack #1,6007005,589.8,9,59
edu packamalg #1,2003002,589.75,9,1
exportiamalg #1,6002003,589.68,18,3
namelesscorp #6,6008006,589.68,8,25
scholarbrand #1,7005001,589.68,17,28
exportischolar #2,9006003,589.68,9,4
amalgnameless #10,6006003,589.64,17,9
importomaxi #7,4001002,589.6,19,30
exportiedu pack #2,5001001,589.56,8,27
amalgmaxi #7,2003001,589.5,19,19
brandcorp #4,6007004,589.5,8,9
importoexporti #1,7009003,589.49,9,43
importoamalg #1,1004001,589.38,17,49
maxinameless #3,6007004,589.36,17,9
edu packexporti #2,7014005,589.36,17,23
importobrand #9,6016006,589.3,17,51
edu packmaxi #10,3003001,589.17,9,45
amalgmaxi #2,9001002,589.12,19,48
scholarunivamalg #2,9015002,589.1,9,30
scholarnameless #2,5004001,589.05,6,30
importocorp #5,6002005,589.05,7,43
edu packmaxi #5,8014005,589.05,19,1
importoamalgamalg #6,10012006,589.05,18,1
corpmaxi #1,9006001,589.0,18,56
univbrand #7,6010007,588.98,9,29
scholarunivamalg #8,10005008,588.96,6,30
amalgmaxi #6,8011006,588.93,17,15
brandmaxi #7,4001001,588.84,9,48
univunivamalg #10,9010010,588.81,18,57
exporticorp #1,4002001,588.8,8,41
namelessunivamalg #2,4004001,588.8,18,35
amalgamalg #1,1001001,588.78,19,39
amalgnameless #3,7011003,588.78,9,54
importoscholar #2,9008003,588.72,19,56
amalgscholar #2,4003001,588.6,18,51
importobrand #5,10004005,588.6,17,54
importoexporti #2,10012004,588.6,17,15
corpunivamalg #7,9016007,588.54,17,23
univunivamalg #10,10005009,588.5,18,19
importoimporto #1,2002001,588.49,9,56
edu packbrand #2,4003001,588.48,18,11
importoamalgamalg #6,10012006,588.41,9,38
scholarbrand #3,6015003,588.4,17,54
importounivamalg #2,9012002,588.4,18,47
importoamalg #2,8013007,588.39,17,5
edu packunivamalg #3,10004003,588.33,19,26
importocorp #5,6002005,588.32,18,24
edu packimporto #1,5001001,588.24,18,15
scholaramalgamalg #6,10015006,588.24,7,9
exportiedu pack #1,4003001,588.22,8,24
amalgexporti #1,3001001,588.16,8,5
corpmaxi #1,9006001,588.16,8,49
maxicorp #4,6009004,588.12,18,37
corpunivamalg #7,6009002,588.06,18,54
brandunivamalg #10,10007010,588.06,9,53
corpcorp #6,3002001,588.04,8,0
amalgexporti #2,4002001,588.0,9,58
namelesscorp #7,6008007,588.0,17,28
amalgedu pack #1,5003002,587.86,19,26
exportibrand #10,7003010,587.7,7,31
amalgimporto #1,1002001,587.52,19,40
scholaramalgamalg #12,10015012,587.52,9,12
exportiedu pack #1,4003001,587.51,19,54
importoexporti #1,10009003,587.29,6,19
brandunivamalg #15,10007015,586.96,9,18
scholaramalgamalg #12,10015012,586.96,18,20
importoexporti #1,2001001,586.95,18,24
amalgimporto #1,8009006,586.95,18,50
scholarmaxi #8,9005008,586.88,17,1
edu packexporti #1,8003004,586.85,9,26
edu packamalg #1,2003001,586.81,8,49
maximaxi #2,9009002,586.8,6,43
corpnameless #6,3004001,586.74,9,19
amalgimporto #1,8006003,586.68,17,46
importoscholar #2,5002002,586.6,7,19
namelessbrand #4,7008004,586.56,17,47
exportimaxi #2,9003002,586.56,18,50
importoscholar #2,9008003,586.56,17,13
corpbrand #8,7012007,586.52,9,7
brandbrand #6,7007006,586.5,19,29
edu packbrand #1,3004002,586.46,19,14
edu packscholar #2,3001001,586.41,19,41
corpunivamalg #4,10006004,586.4,17,55
scholarbrand #2,7005002,586.32,9,44
edu packamalg #2,10001014,586.32,8,15
edu packunivamalg #2,9014002,586.3,17,35
exportinameless #1,2004001,586.27,9,34
brandcorp #2,6007002,586.25,19,47
amalgnameless #5,2003002,586.08,18,12
corpbrand #3,1004002,586.04,17,30
scholarnameless #7,7015007,586.04,9,45
exportiamalg #1,4004002,586.0,9,10
corpunivamalg #15,10006015,586.0,9,35
exportiamalgamalg #5,4002001,585.97,17,37
importoexporti #1,10009003,585.96,18,27
scholarunivamalg #15,8004007,585.9,18,56
corpmaxi #1,9006001,585.9,18,12
amalgimporto #2,9009009,585.9,7,21
corpnameless #7,9005006,585.84,19,43
corpnameless #10,3001001,585.75,17,58
exportimaxi #4,3004001,585.66,17,23
edu packamalg #2,3004001,585.64,9,26
edu packimporto #1,4002001,585.62,17,15
brandunivamalg #15,10007015,585.6,19,55
exportiamalgamalg #9,10013009,585.6,19,46
corpbrand #1,8013010,585.54,9,43
edu packnameless #10,8004010,585.52,9,41
namelesscorp #2,6008002,585.48,17,41
exportiedu pack #2,7010009,585.36,17,50
importonameless #2,4002001,585.27,8,27
edu packmaxi #2,9004002,585.27,9,36
edu packbrand #8,6014008,585.2,17,51
maxibrand #10,7009010,585.2,8,38
amalgmaxi #7,8009004,585.2,17,20
amalgexporti #2,9011009,585.2,17,6
importobrand #6,6012006,585.14,19,22
exportiamalg #1,4004002,585.12,19,33
edu packamalg #2,1002001,585.09,8,0
exportinameless #5,2001002,585.0,9,28
amalgexporti #1,3001001,584.99,18,25
exportibrand #4,7003004,584.97,8,4
corpunivamalg #5,1004001,584.96,7,0
maxinameless #3,6007004,584.91,18,51
corpbrand #2,6016002,584.91,19,21
exportiexporti #2,2001001,584.88,9,56
exporticorp #4,6003004,584.85,17,58
edu packexporti #1,1004001,584.71,17,57
univnameless #6,1001001,584.6,18,25
namelessnameless #8,8008008,584.6,19,23
edu packamalg #1,9003012,584.57,19,49
amalgexporti #2,7009009,584.54,9,26
univunivamalg #10,10005009,584.5,17,3
corpnameless #1,7016001,584.48,17,12
importoscholar #2,5002002,584.43,6,18
edu packbrand #7,6014007,584.4,19,45
edu packnameless #6,8008005,584.4,19,41
namelesscorp #7,6008007,584.32,17,47
edu packexporti #1,8011010,584.16,18,42
exportiedu pack #1,6007005,584.12,17,4
edu packbrand #2,6014002,584.1,9,29
amalgbrand #4,7001004,584.04,19,18
scholaramalgamalg #2,8005007,584.04,6,56
scholarbrand #7,10012001,584.04,17,32
namelessnameless #10,3002001,583.94,9,58
amalgbrand #6,7001006,583.92,9,22
edu packmaxi #10,9004010,583.92,8,56
importoedu pack #1,7011009,583.83,19,12
exportinameless #1,2004001,583.8,17,23
amalgedu pack #2,4001002,583.8,17,32
brandmaxi #8,9007008,583.77,8,19
edu packmaxi #10,3003001,583.66,19,55
amalgmaxi #8,9001008,583.61,19,46
exportiamalg #2,8009007,583.6,19,53
amalgscholar #2,1001001,583.52,18,44
importounivamalg #4,9012004,583.52,19,58
amalgmaxi #8,9001008,583.5,9,40
importoamalg #1,1002001,583.46,18,6
exportibrand #10,1003001,583.38,17,34
importonameless #7,8014006,583.38,6,56
importoexporti #2,10012004,583.12,9,43
amalgmaxi #7,10004017,583.11,19,36
importounivamalg #8,9012008,583.1,19,47
amalgedu pack #1,5003002,583.08,19,30
exportiedu pack #2,3001001,583.05,18,11
univmaxi #8,1002001,582.97,18,20
exportiedu pack #1,4003001,582.95,18,37
edu packbrand #4,6014004,582.8,8,10
amalgcorp #5,6001005,582.78,7,24
edu packscholar #2,4004001,582.68,18,11
scholarnameless #3,7015003,582.66,19,49
importoamalgamalg #10,10011008,582.54,9,53
edu packcorp #2,1002001,582.48,17,20
amalgscholar #1,5001001,582.4,19,38
importoexporti #2,3002002,582.36,8,49
exportibrand #7,6013007,582.36,17,41
exportiedu pack #1,1004001,582.33,17,3
edu packedu pack #2,5002001,582.33,17,58
edu packedu pack #2,4004002,582.29,17,2
amalgedu pack #2,6006007,582.12,18,4
brandcorp #6,6007006,582.12,18,34
exportiamalgamalg #17,8011003,582.0,18,33
edu packscholar #2,1004001,581.87,17,13
edu packimporto #1,2004001,581.78,18,42
exportiimporto #1,6010002,581.76,19,23
brandunivamalg #15,10007015,581.7,18,14
univamalgamalg #6,3003001,581.67,8,34
importoamalg #1,7007002,581.58,9,0
amalgmaxi #3,7016001,581.44,18,59
univmaxi #8,8010008,581.42,17,53
brandunivamalg #14,6004007,581.4,9,22
maximaxi #4,9009004,581.4,17,8
exportibrand #1,10002015,581.4,19,28
corpunivamalg #5,10006005,581.36,19,20
importounivamalg #8,9012008,581.28,9,56
exportimaxi #10,9003010,581.25,18,19
importonameless #8,1001001,581.2,19,43
scholarmaxi #7,9005007,581.18,18,34
edu packedu pack #1,2002001,581.16,17,21
brandmaxi #10,1004001,581.14,18,15
edu packscholar #2,9015009,581.14,9,14
exportischolar #2,8007005,581.1,19,5
edu packbrand #2,6014002,581.08,19,4
amalgscholar #2,4003001,581.04,8,12
namelesscorp #2,6008002,581.04,8,12
edu packedu pack #1,4004001,581.0,7,43
exportimaxi #10,10014012,581.0,7,32
importounivamalg #4,9012004,580.98,8,3
maxibrand #2,7009002,580.9,9,40
edu packscholar #1,5001002,580.8,8,42
scholarunivamalg #1,5003002,580.8,17,58
exportiedu pack #1,2004002,580.72,9,44
amalgunivamalg #10,10001010,580.68,19,45
amalgamalg #2,6001003,580.65,19,33
exportiunivamalg #17,10003017,580.6,18,10
scholarnameless #5,1001002,580.58,8,59
exportimaxi #8,9003008,580.56,17,56
exportimaxi #4,4002001,580.5,19,41
univmaxi #5,1003001,580.45,9,44
edu packimporto #1,5001001,580.32,18,52
corpnameless #6,7016006,580.23,7,53
importoscholar #1,5002001,580.17,19,3
amalgamalgamalg #2,10011002,580.16,18,3
importoimporto #1,5004001,580.14,19,53
edu packunivamalg #4,9014004,580.14,18,59
scholarnameless #2,5004001,580.06,18,28
amalgunivamalg #7,9011007,580.04,17,9
edu packimporto #1,3001001,579.96,18,53
univnameless #5,7010005,579.93,19,48
corpbrand #8,7012007,579.93,9,49
scholarunivamalg #2,9015002,579.92,17,36
brandunivamalg #9,4002001,579.84,9,17
univbrand #8,6010008,579.8,9,7
exportimaxi #4,7013009,579.8,17,7
exportiedu pack #1,9002011,579.71,18,13
corpnameless #6,5001001,579.7,19,38
exportimaxi #4,3004001,579.69,18,22
importomaxi #6,4001001,579.69,9,9
scholarmaxi #4,8015004,579.6,17,23
corpamalgamalg #3,5003001,579.51,19,10
importoamalg #1,1002001,579.5,17,6
corpamalgamalg #17,9008009,579.5,8,7
importounivamalg #2,9012002,579.39,8,39
edu packamalgamalg #16,2001001,579.2,17,48
scholarbrand #8,6015008,579.2,7,16
edu packamalg #2,5004001,579.14,19,8
scholarnameless #8,7015008,579.02,9,37
importomaxi #6,4001001,579.0,19,48
scholarunivamalg #10,8016001,579.0,17,47
edu packimporto #1,3002001,578.92,9,35
scholarbrand #2,7005002,578.9,9,1
amalgamalg #1,8006002,578.89,19,27
importounivamalg #13,3003001,578.88,18,0
exportiimporto #1,4001001,578.88,17,10
exportiamalg #2,8010009,578.88,19,28
importocorp #4,6002004,578.76,18,29
scholarmaxi #7,10012016,578.76,18,28
exportibrand #10,1003001,578.7,18,7
maxicorp #2,6009002,578.68,18,43
edu packamalgamalg #16,2001001,578.64,17,17
amalgunivamalg #10,2001001,578.6,17,53
corpmaxi #6,10001016,578.6,18,23
edu packmaxi #10,3003001,578.57,17,59
edu packmaxi #1,4001002,578.55,8,33
importocorp #5,6002005,578.55,19,1
univbrand #7,6010007,578.55,9,47
exportiexporti #2,4004001,578.51,18,51
amalgimporto #2,10003007,578.46,8,0
amalgmaxi #8,9001008,578.45,9,3
amalgunivamalg #10,2001001,578.4,8,2
exportibrand #5,8016009,578.4,17,7
amalgexporti #2,9006003,578.4,6,44
exportiunivamalg #4,2001001,578.37,17,51
namelessnameless #8,8008008,578.36,17,15
corpbrand #3,4001002,578.34,17,32
maxiunivamalg #14,6004005,578.34,18,27
scholarcorp #6,6005006,578.34,19,44
edu packmaxi #2,8014002,578.3,9,53
amalgexporti #1,8001004,578.23,6,17
importoscholar #2,10013007,578.2,19,11
brandbrand #2,7007002,578.16,7,10
univnameless #3,7010003,578.16,8,31
amalgexporti #2,9011009,578.16,9,1
namelessbrand #2,10006008,578.16,9,17
importoamalg #1,1002001,578.1,8,10
exportimaxi #2,9003002,578.0,17,47
importounivamalg #8,9012008,578.0,8,41
importoscholar #2,10013007,577.98,9,35
corpbrand #3,4001002,577.83,17,12
exportiamalg #1,4003001,577.8,9,30
importoamalgamalg #9,10012009,577.8,8,9
brandunivamalg #11,10007011,577.75,18,57
amalgscholar #2,5001001,577.65,9,30
edu packexporti #2,3004002,577.62,9,29
edu packamalgamalg #8,2003002,577.6,8,40
amalgimporto #1,8009006,577.6,18,1
amalgnameless #8,8001008,577.57,19,21
edu packedu pack #1,2002001,577.49,9,0
importoedu pack #1,7011009,577.47,8,26
corpbrand #2,6016002,577.46,9,37
amalgunivamalg #16,10001016,577.41,18,38
amalgamalgamalg #11,10011011,577.22,18,28
scholarunivamalg #10,9015010,577.2,19,5
edu packcorp #4,6004004,577.16,19,48
exportiedu pack #1,7001010,577.12,18,13
univunivamalg #10,6014001,576.9,8,52
brandunivamalg #2,10007002,576.87,17,32
univnameless #6,1002001,576.84,19,55
maximaxi #4,8003003,576.73,19,58
edu packnameless #10,8004010,576.72,17,16
edu packedu pack #2,1003001,576.66,17,30
amalgmaxi #7,8004005,576.64,19,39
edu packscholar #2,4004001,576.62,7,15
univamalgamalg #16,10010016,576.6,17,36
amalgcorp #5,6001005,576.52,18,19
exportiamalg #2,2002001,576.46,9,52
scholarcorp #7,8015006,576.46,18,16
edu packnameless #4,8004004,576.4,19,23
edu packunivamalg #5,10004005,576.24,7,56
scholarbrand #4,3004001,576.1,19,14
scholarunivamalg #10,10005010,576.05,8,42
amalgimporto #1,8009006,576.0,9,40
edu packamalgamalg #13,10014013,576.0,18,48
importounivamalg #16,10002016,575.82,8,4
namelessnameless #6,8008006,575.75,8,18
maxicorp #2,6009002,575.72,9,1
exportiunivamalg #4,2001001,575.7,17,33
corpamalgamalg #12,10016012,575.7,8,31
exportiexporti #2,9009009,575.68,19,26
brandnameless #2,8007002,575.53,9,5
scholarmaxi #4,4001001,575.52,19,34
corpbrand #3,1004002,575.45,9,58
edu packbrand #2,6014002,575.4,18,8
corpcorp #6,3002001,575.28,19,24
amalgmaxi #4,4004001,575.19,17,59
edu packbrand #8,6002003,575.19,6,16
univbrand #8,6010008,575.19,9,21
edu packbrand #3,8008006,575.13,6,4
edu packamalgamalg #16,2001001,575.1,18,25
importomaxi #10,9002010,575.07,18,15
edu packimporto #2,2004002,575.06,6,0
edu packunivamalg #3,10004003,575.04,18,5
corpnameless #6,6002007,574.83,9,22
exportiimporto #2,2003002,574.8,17,0
scholarmaxi #2,8015002,574.75,8,8
exporticorp #6,6009005,574.6,19,51
corpunivamalg #5,10006005,574.6,19,40
amalgamalgamalg #15,2002001,574.56,9,45
exportinameless #10,5004001,574.56,19,56
scholarnameless #2,8005002,574.56,9,55
amalgmaxi #7,10004017,574.53,19,31
edu packunivamalg #1,9014001,574.5,18,25
maxibrand #4,7009004,574.48,18,48
corpunivamalg #11,10006011,574.42,19,51
corpcorp #7,6006007,574.24,19,6
importocorp #2,8011009,574.05,8,58
exporticorp #4,3003001,573.99,19,54
corpunivamalg #13,9015005,573.86,18,16
importoamalg #2,1002002,573.8,18,17
namelessunivamalg #14,10008014,573.79,8,19
scholarbrand #4,2003001,573.75,17,23
scholarmaxi #4,4001001,573.75,19,17
amalgedu pack #2,4001002,573.75,9,57
scholarcorp #8,6005008,573.72,18,32
brandunivamalg #14,6004007,573.62,8,19
importounivamalg #1,10002001,573.6,9,5
importoimporto #1,7011004,573.44,9,14
importomaxi #10,8012010,573.43,6,24
exportischolar #2,2002001,573.4,19,57
exportiunivamalg #8,9013008,573.4,9,19
amalgscholar #2,5001001,573.32,17,12
namelessnameless #8,8008008,573.32,17,57
exportischolar #1,5003001,573.31,8,4
importoimporto #2,2002002,573.23,17,47
amalgamalgamalg #2,10011002,573.12,17,8
exportimaxi #10,8013010,573.1,6,57
scholarnameless #10,7015010,573.05,17,26
scholarbrand #7,7005007,572.94,19,55
exportiamalgamalg #5,4002001,572.91,6,55
importobrand #8,6012008,572.9,9,14
edu packnameless #4,7014004,572.88,8,29
amalgamalg #1,5001002,572.85,19,39
importobrand #5,10004005,572.81,8,23
namelessunivamalg #14,10008014,572.81,17,56
amalgimporto #2,2003001,572.8,17,17
amalgmaxi #7,2003001,572.75,8,49
univmaxi #5,1003001,572.73,18,8
importoexporti #1,3002001,572.56,17,29
amalgunivamalg #10,9011010,572.5,6,16
importomaxi #6,8012006,572.46,9,59
corpmaxi #3,8016003,572.36,8,31
amalgamalgamalg #15,2002001,572.34,17,5
importoedu pack #2,1003001,572.32,18,43
scholarunivamalg #1,5003002,572.22,19,31
scholarnameless #10,7015010,572.21,8,8
exportischolar #2,5003002,572.18,8,22
brandbrand #6,7007006,572.1,8,4
corpnameless #1,9012005,572.09,9,47
edu packscholar #1,6015003,572.05,19,51
amalgunivamalg #4,9011004,572.04,18,53
edu packamalg #1,1002001,572.0,19,1
scholarnameless #10,7015010,572.0,18,57
corpnameless #4,8006004,571.95,6,22
exportibrand #10,1003001,571.9,19,18
edu packscholar #1,5002002,571.9,19,12
exportiedu pack #2,4003002,571.88,7,22
exportiunivamalg #1,9013001,571.84,17,30
exportiedu pack #2,3001001,571.8,17,42
importoimporto #2,2002002,571.76,8,6
importoamalg #2,1002002,571.65,9,1
amalgexporti #1,3001001,571.56,8,4
edu packedu pack #2,1003001,571.55,17,35
maxinameless #2,8009002,571.55,9,3
edu packmaxi #1,8014001,571.55,17,24
amalgnameless #6,4004001,571.54,9,42
maxibrand #9,7009009,571.52,17,45
amalgunivamalg #1,4004001,571.5,6,16
amalgamalgamalg #11,8002003,571.48,7,48
corpunivamalg #8,9016008,571.48,8,35
corpcorp #2,10005012,571.48,8,31
exportiimporto #1,1004002,571.45,17,32
exportiexporti #2,4004001,571.2,7,2
edu packscholar #2,5004002,571.12,7,19
edu packmaxi #5,8014005,571.12,17,20
exportinameless #10,8003010,571.06,9,3
corpunivamalg #7,9016007,571.04,19,55
brandunivamalg #9,10007009,571.04,7,17
importoimporto #1,2002001,570.96,9,26
maxicorp #8,7001009,570.96,17,27
univnameless #3,7010003,570.86,8,18
edu packscholar #1,6015003,570.82,18,25
amalgunivamalg #7,9011007,570.78,6,11
importoexporti #1,9015012,570.75,18,42
edu packscholar #2,8015001,570.72,9,46
importoamalgamalg #16,10012016,570.72,8,7
scholarmaxi #10,8015010,570.7,18,45
importomaxi #4,9002004,570.5,19,28
brandunivamalg #10,10007010,570.5,9,25
amalgunivamalg #15,3003001,570.45,9,43
importoamalg #1,1002001,570.36,8,41
exportiedu pack #2,4003001,570.27,17,16
brandunivamalg #5,10007005,570.15,18,3
importoedu pack #1,1002002,569.94,18,24
namelesscorp #8,6008008,569.94,8,21
brandunivamalg #14,6004007,569.88,19,7
importoimporto #2,3003001,569.87,17,11
namelessbrand #8,9014003,569.85,9,40
edu packmaxi #9,1003002,569.84,8,8
univbrand #2,6010002,569.8,18,48
brandunivamalg #15,10007015,569.79,17,4
edu packedu pack #1,2001002,569.73,17,57
univamalgamalg #15,1003001,569.59,6,38
edu packedu pack #1,1002001,569.58,17,42
edu packedu pack #1,4004001,569.55,18,23
exportiimporto #2,1004001,569.52,19,59
namelessmaxi #10,9008010,569.43,6,12
importoimporto #1,2002001,569.4,8,13
exportiedu pack #1,4003001,569.4,9,56
edu packnameless #7,7014007,569.34,18,6
edu packcorp #6,10012005,569.34,17,33
maxinameless #9,8009009,569.29,19,10
exportiexporti #2,3003002,569.25,7,27
brandcorp #8,5003001,569.25,17,13
amalgscholar #2,5004001,569.25,8,49
importoscholar #2,7008005,569.16,8,3
amalgedu pack #2,4003001,569.1,9,57
importomaxi #8,9002008,569.1,17,26
corpunivamalg #4,8006003,569.08,9,28
edu packmaxi #4,8014004,569.05,17,18
corpunivamalg #13,9015005,569.05,6,18
exportinameless #4,8003004,568.96,17,36
univnameless #9,5004001,568.92,7,16
exportiedu pack #1,4003001,568.89,19,59
importoamalgamalg #9,10012009,568.69,9,11
corpcorp #1,6006001,568.68,17,59
univbrand #5,8003002,568.59,19,56
univamalgamalg #6,3003001,568.56,6,50
namelesscorp #6,6008006,568.56,17,36
exportiedu pack #2,9005003,568.48,17,19
scholarnameless #2,5003001,568.4,9,19
importoscholar #2,9008003,568.4,19,37
amalgbrand #2,10015001,568.4,8,47
edu packimporto #2,2004002,568.32,7,23
edu packmaxi #1,4001002,568.32,17,1
edu packbrand #7,6014007,568.26,19,56
scholarunivamalg #8,10005008,568.23,18,45
importoscholar #1,5002001,568.16,17,25
importobrand #4,6012004,568.12,18,20
importounivamalg #5,10002005,568.11,17,24
exportiamalg #1,1004001,568.1,19,12
importomaxi #1,9007012,568.1,7,48
edu packexporti #2,10016017,568.1,9,33
amalgmaxi #7,8004005,568.08,18,41
exportiamalgamalg #11,10013011,568.08,8,47
amalgscholar #1,9011012,568.05,19,42
amalgimporto #1,8006003,568.0,8,23
importoamalg #2,10012009,568.0,19,40
maxibrand #1,7009001,567.92,17,33
amalgexporti #2,3001002,567.91,9,45
maxibrand #1,2004002,567.9,18,36
corpnameless #4,7016004,567.9,9,37
brandcorp #2,6007002,567.84,17,5
univbrand #6,6010006,567.84,19,26
exportiexporti #2,1003001,567.82,8,21
