b_city,b_street_name,b_street_number,b_zip,c_city,c_street_name,c_street_number,c_zip,cnt,cnt2,cs1_year,cs2_year,product_name,s11,s12,s21,s22,s31,s32,store_name,store_zip
Riverview,Williams 12th,32,79003,Deerfield,Spring Oak,631,89840,1,1,2000,2001,oughtpribarationoughtought,43.33,9.37,86.66,10.4,0.0,15.89,eing,47057
Edgewood,9th ,768,90069,Rutland,South 10th,456,08975,1,1,2000,2001,oughtpribarationoughtought,46.82,9.37,48.22,10.4,0.0,15.89,eing,47057
Hopewell,Lake Pine,897,40587,Concord,Seventh College,80,34107,1,1,2000,2001,oughtpribarationoughtought,64.5,42.74,110.29,57.69,0.0,0.0,eing,49843
Oakdale,Walnut Chestnut,510,59584,Colonial Heights,Cedar ,425,93425,1,1,2000,2001,oughtpribarationoughtought,66.08,18.34,114.31,33.37,0.0,213.21,eing,88721
Brownsville,Forest Ridge,344,49310,Woodlawn,Walnut ,885,34098,1,1,2000,2001,oughtpribarationoughtought,67.39,83.81,109.17,129.06,0.0,0.0,eing,53604
Wildwood,Church North,889,66871,,,,,1,1,2000,2001,oughtpribarationoughtought,68.38,83.81,83.42,129.06,0.0,0.0,eing,53604
Springdale,Wilson ,971,28883,Burns,1st ,846,75272,1,1,2000,2001,oughtpribarationoughtought,71.07,56.4,89.54,89.11,0.0,0.0,eing,43511
Summit,8th 3rd,456,70499,Georgetown,Woodland ,669,87057,1,1,2000,2001,oughtpribarationoughtought,79.66,15.28,88.42,30.56,0.0,0.0,eing,48370
Allentown,Laurel 2nd,653,41838,Macedonia,Sixth 8th,537,31087,1,1,2000,2001,oughtpribarationoughtought,83.07,25.55,86.39,37.81,2528.41,150.06,eing,29003
Valley View,13th ,925,45124,Shaw,Williams Fourth,192,50618,1,1,2000,2001,oughtpribarationoughtought,83.62,15.28,143.82,30.56,0.0,0.0,eing,48370
Jamestown,Second 6th,510,76867,Riverdale,Elevnth ,699,69391,1,1,2000,2001,oughtpribarationoughtought,7.79,18.08,9.19,35.25,0.0,0.0,ese,78059
Jamestown,Second 6th,510,76867,Riverdale,Elevnth ,699,69391,1,1,2000,2001,oughtpribarationoughtought,7.79,28.36,9.19,39.98,0.0,0.0,ese,78059
Hamilton,View First,834,32808,Lakeside,Smith ,345,99532,1,1,2000,2001,oughtpribarationoughtought,22.41,18.08,25.54,35.25,0.0,0.0,ese,78059
Hamilton,View First,834,32808,Lakeside,Smith ,345,99532,1,1,2000,2001,oughtpribarationoughtought,22.41,28.36,25.54,39.98,0.0,0.0,ese,78059
Jamestown,Cherry Pine,290,46867,Mount Vernon,Highland ,138,28482,1,1,2000,2001,oughtpribarationoughtought,26.4,62.42,44.08,86.76,0.0,0.0,ese,44536
Dewey,Birch 5th,639,71160,Five Forks,Johnson Pine,380,52293,1,1,2000,2001,oughtpribarationoughtought,36.61,55.73,49.05,84.15,0.0,0.0,ese,75281
Fairfield,Meadow Spring,491,86192,Pleasant Hill,Hill ,401,93604,1,1,2000,2001,oughtpribarationoughtought,51.31,20.3,97.48,22.53,64.14,1.78,ese,57838
Spring Valley,2nd 11th,35,46060,Glendale,Sixth ,715,23951,1,1,2000,2001,oughtpribarationoughtought,57.26,6.5,60.69,6.76,0.0,0.0,ese,68721
Cumberland,Jackson Second,984,28971,Weldon,Forest ,921,86277,1,1,2000,2001,oughtpribarationoughtought,59.51,42.9,84.5,69.06,0.0,0.0,ese,25281
Fairfield,Willow Cedar,122,16192,Centerville,Willow Spruce,56,50059,1,1,2000,2001,oughtpribarationoughtought,65.33,33.43,84.92,51.48,0.0,0.0,ese,53951
Fairfield,Willow Cedar,122,16192,Centerville,Willow Spruce,56,50059,1,1,2000,2001,oughtpribarationoughtought,65.33,65.11,84.92,119.8,0.0,601.69,ese,53951
Edgewood,Wilson ,227,20069,Glendale,Laurel ,189,63951,1,1,2000,2001,oughtpribarationoughtought,69.15,42.23,121.7,79.81,0.0,0.0,ese,16060
Edgewood,Wilson ,227,20069,Glendale,Laurel ,189,63951,1,1,2000,2001,oughtpribarationoughtought,69.15,84.53,121.7,131.02,0.0,0.0,ese,16060
Red Hill,Park ,419,74338,Chestnut Ridge,Lakeview ,184,57334,1,1,2000,2001,oughtpribarationoughtought,70.31,34.06,120.23,53.47,0.0,0.0,ese,20162
Red Hill,Park ,419,74338,Chestnut Ridge,Lakeview ,184,57334,1,1,2000,2001,oughtpribarationoughtought,70.31,97.92,120.23,115.54,0.0,0.0,ese,20162
Liberty,East Pine,253,53451,Freeman,Williams ,517,62297,1,1,2000,2001,oughtpribarationoughtought,75.41,38.83,99.54,72.61,0.0,0.0,ese,49003
Summerville,Lincoln ,539,22033,Farmington,Birch 13th,940,69145,1,1,2000,2001,oughtpribarationoughtought,81.67,6.5,140.47,6.76,0.0,0.0,ese,68721
Waterloo,Maple Sycamore,734,71675,Pleasant Grove,Lake Spring,693,34136,1,1,2000,2001,oughtpribarationoughtought,90.18,3.61,101.0,6.13,1902.53,0.0,ese,86614
Lakeside,Central ,461,59532,Lakeview,North Locust,939,78579,1,1,2000,2001,oughtpribarationoughtought,1.49,31.75,2.39,46.99,0.0,0.0,n st,41952
Lakeside,Central ,461,59532,Lakeview,North Locust,939,78579,1,1,2000,2001,oughtpribarationoughtought,1.49,61.54,2.39,80.61,0.0,234.49,n st,41952
Lakeside,Central ,461,59532,Lakeview,North Locust,939,78579,1,1,2000,2001,oughtpribarationoughtought,1.49,87.77,2.39,162.37,0.0,0.0,n st,41952
Lakeside,Central ,461,59532,Lakeview,North Locust,939,78579,1,1,2000,2001,oughtpribarationoughtought,1.49,96.37,2.39,162.86,0.0,0.0,n st,41952
Ashland,Cedar 3rd,223,94244,Sulphur Springs,Johnson ,380,48354,1,1,2000,2001,oughtpribarationoughtought,14.08,73.59,15.06,122.15,0.0,0.0,n st,39275
Ashland,Cedar 3rd,223,94244,Sulphur Springs,Johnson ,380,48354,1,1,2000,2001,oughtpribarationoughtought,14.08,76.35,15.06,150.4,0.0,0.0,n st,39275
Valley View,Cherry 10th,742,,Arlington,Second ,329,56557,1,1,2000,2001,oughtpribarationoughtought,69.01,92.45,108.34,122.03,0.0,0.0,n st,55804
Oakland,Hickory 12th,129,49843,Greenfield,Hickory ,215,45038,1,1,2000,2001,oughtpribarationoughtought,98.13,86.8,139.34,97.21,0.0,0.0,n st,61387
Frenchtown,Spruce 1st,405,52629,Sulphur Springs,14th Oak,80,58354,1,1,2000,2001,oughtpribarationoughtought,2.51,45.91,3.23,49.58,20.4,834.23,ought,88048
Macedonia,Walnut 1st,309,81087,Jamestown,Highland Main,81,56867,1,1,2000,2001,oughtpribarationoughtought,5.13,95.48,8.77,185.23,244.59,0.0,ought,69303
Oakdale,9th Elm,389,39584,Clinton,4th 11th,166,28222,1,1,2000,2001,oughtpribarationoughtought,17.95,63.45,19.74,85.65,0.0,297.02,ought,49454
Watkins,Meadow River,625,91732,Lakeside,Church ,43,99532,1,1,2000,2001,oughtpribarationoughtought,28.25,64.36,51.41,121.64,0.0,0.0,ought,33451
Macedonia,Davis ,346,31087,Bethel,Oak ,266,25281,1,1,2000,2001,oughtpribarationoughtought,30.99,4.11,47.41,6.57,0.0,0.0,ought,49584
Macedonia,Davis ,346,31087,Bethel,Oak ,266,25281,1,1,2000,2001,oughtpribarationoughtought,30.99,18.48,47.41,33.44,0.0,0.0,ought,49584
Macedonia,Davis ,346,31087,Bethel,Oak ,266,25281,1,1,2000,2001,oughtpribarationoughtought,30.99,97.85,47.41,138.94,0.0,2326.0,ought,49584
Oakdale,,679,,Lewis,3rd Cedar,271,57066,1,1,2000,2001,oughtpribarationoughtought,44.88,63.45,64.17,85.65,0.0,297.02,ought,49454
Five Forks,,672,82293,Rockwood,Lakeview ,899,91545,1,1,2000,2001,oughtpribarationoughtought,85.13,99.5,115.77,180.09,0.0,0.0,ought,44098
Georgetown,East ,,,Stringtown,Seventh ,112,60162,1,1,2000,2001,oughtpribarationoughtought,85.99,41.94,122.96,53.68,497.1,0.0,ought,77057
,Center ,538,26557,Oak Hill,Forest ,271,37838,1,1,2000,2001,oughtpribarationoughtought,10.82,43.11,19.69,84.92,19.31,0.0,pri,11387
Mount Zion,Madison Railroad,628,68054,Pleasant Hill,1st ,,23604,1,1,2000,2001,oughtpribarationoughtought,13.84,61.99,18.54,123.36,0.0,0.0,pri,98605
Pleasant Hill,North 11th,71,83604,Oakdale,Oak ,71,29584,1,1,2000,2001,oughtpribarationoughtought,28.25,43.11,44.35,84.92,0.0,0.0,pri,11387
Fairview,Church ,621,95709,Springfield,Hillcrest ,93,39303,1,1,2000,2001,oughtpribarationoughtought,56.78,61.99,105.61,123.36,0.0,0.0,pri,98605
Buena Vista,7th ,30,95752,Pleasant Valley,Franklin ,156,82477,1,1,2000,2001,oughtpribarationoughtought,68.43,11.89,90.32,19.61,0.0,0.0,pri,73511
Buena Vista,7th ,30,95752,Pleasant Valley,Franklin ,156,82477,1,1,2000,2001,oughtpribarationoughtought,68.43,14.99,90.32,23.23,0.0,0.0,pri,73511
Buena Vista,7th ,30,95752,Pleasant Valley,Franklin ,156,82477,1,1,2000,2001,oughtpribarationoughtought,68.43,41.17,90.32,48.16,0.0,132.65,pri,73511
Enterprise,6th ,879,61757,Glendale,2nd ,414,13951,1,1,2000,2001,oughtpribarationoughtought,87.26,1.58,116.92,3.11,0.0,0.0,pri,29843
Enterprise,6th ,879,61757,Glendale,2nd ,414,13951,1,1,2000,2001,oughtpribarationoughtought,87.26,70.73,116.92,132.97,0.0,0.0,pri,29843
White Oak,Cedar ,299,66668,Newtown,Fifth Locust,872,21749,1,1,2000,2001,oughtpribarationoughtought,89.81,18.13,118.54,29.37,0.0,69.69,pri,30059
Arlington,Seventh View,828,07157,Belmont,Dogwood ,699,70191,1,1,2000,2001,oughtpribarationoughtought,98.58,23.41,98.58,46.35,0.0,0.0,pri,69843
Five Forks,14th 12th,674,52293,Centerville,Hillcrest ,759,80059,1,1,2000,2001,oughtpripribarantiought,2.8,99.57,4.45,168.27,37.42,0.0,able,38048
Leland,Elm College,605,29452,Cedar Grove,Lakeview 13th,539,10411,1,1,2000,2001,oughtpripribarantiought,3.79,82.04,6.78,132.08,0.0,0.0,able,26060
Greenville,Second Washington,169,91387,New Hope,View East,646,59431,1,1,2000,2001,oughtpripribarantiought,5.1,91.51,5.91,114.38,0.0,0.0,able,32812
Centerville,Third Jackson,563,60059,Hamilton,Third ,656,32808,1,1,2000,2001,oughtpripribarantiought,11.9,53.45,23.32,77.5,0.0,0.0,able,33951
Centerville,Third Jackson,563,60059,Hamilton,Third ,656,32808,1,1,2000,2001,oughtpripribarantiought,11.9,84.87,23.32,162.1,0.0,939.44,able,33951
Salem,Johnson 5th,,,Deerfield,Mill 3rd,15,19840,1,1,2000,2001,oughtpripribarantiought,18.25,82.04,22.26,132.08,0.0,0.0,able,26060
Riverview,Main Elm,346,69003,Walnut Grove,Washington 8th,343,57752,1,1,2000,2001,oughtpripribarantiought,21.78,88.57,30.49,108.05,0.0,179.76,able,79532
Riverview,Main Elm,346,69003,Walnut Grove,Washington 8th,343,57752,1,1,2000,2001,oughtpripribarantiought,21.78,94.21,30.49,97.03,0.0,0.0,able,79532
Spring Hill,3rd Wilson,105,16787,Ashland,Davis ,748,84244,1,1,2000,2001,oughtpripribarantiought,27.07,32.41,40.6,32.41,0.0,63.49,able,30162
Gary,Ridge ,862,40418,Oak Grove,5th ,93,98370,1,1,2000,2001,oughtpripribarantiought,34.97,32.41,58.05,32.41,0.0,63.49,able,30162
Fairview,,,,Bunker Hill,14th ,767,30150,1,1,2000,2001,oughtpripribarantiought,35.13,88.57,41.1,108.05,72.5,179.76,able,79532
Fairview,,,,Bunker Hill,14th ,767,30150,1,1,2000,2001,oughtpripribarantiought,35.13,94.21,41.1,97.03,72.5,0.0,able,79532
Clifton,8th Adams,31,78014,Woodbine,Oak ,687,34253,1,1,2000,2001,oughtpripribarantiought,38.82,47.38,71.81,83.38,0.0,0.0,able,49454
Riverview,,,89003,Riverview,1st Johnson,847,09603,1,1,2000,2001,oughtpripribarantiought,38.96,82.04,64.28,132.08,0.0,0.0,able,26060
Spring Valley,Spring Smith,695,16060,Marion,Ridge ,490,50399,1,1,2000,2001,oughtpripribarantiought,40.71,82.04,63.1,132.08,0.0,0.0,able,26060
Bethel,First ,933,75281,Newtown,Spruce ,338,61749,1,1,2000,2001,oughtpripribarantiought,51.66,47.24,68.19,55.74,0.0,0.0,able,19532
Harmony,Fifth Main,10,25804,Ashland,North Spring,806,74244,1,1,2000,2001,oughtpripribarantiought,61.37,82.04,98.19,132.08,0.0,0.0,able,26060
Oak Ridge,Woodland ,50,18371,Green Acres,Johnson ,891,67683,1,1,2000,2001,oughtpripribarantiought,67.94,17.84,132.48,34.25,0.0,0.0,able,67752
Texas,View ,118,93342,Summit,Tenth ,909,70499,1,1,2000,2001,oughtpripribarantiought,71.37,44.86,131.32,55.17,0.0,0.0,able,26098
Fairview,Wilson 5th,885,35709,Glendale,Jefferson ,29,63951,1,1,2000,2001,oughtpripribarantiought,74.07,49.03,94.06,51.48,0.0,0.0,able,45752
Jamestown,Elm 13th,206,76867,Lakeview,Hillcrest ,615,78579,1,1,2000,2001,oughtpripribarantiought,78.63,43.11,98.28,75.01,0.0,0.0,able,68579
Georgetown,Second ,980,67057,,Smith First,23,,1,1,2000,2001,oughtpripribarantiought,79.39,94.65,140.52,151.44,5627.71,3814.09,able,63951
Bunker Hill,Jackson Hill,266,60150,Liberty,Chestnut ,823,73451,1,1,2000,2001,oughtpripribarantiought,84.18,73.57,111.11,108.14,0.0,0.0,able,31952
Springfield,Highland ,6,09903,Red Hill,Elm ,389,74338,1,1,2000,2001,oughtpripribarantiought,84.71,9.14,142.31,11.69,0.0,0.0,able,29532
Springfield,Highland ,6,09903,Red Hill,Elm ,389,74338,1,1,2000,2001,oughtpripribarantiought,84.71,17.19,142.31,23.89,0.0,242.54,able,29532
Springfield,Highland ,6,09903,Red Hill,Elm ,389,74338,1,1,2000,2001,oughtpripribarantiought,84.71,70.82,142.31,89.94,0.0,0.0,able,29532
Brownsville,Adams 1st,853,39310,Oakdale,Wilson Davis,345,59584,1,1,2000,2001,oughtpripribarantiought,52.42,36.59,71.29,38.41,0.0,0.0,anti,28054
Farmington,Cedar ,383,99145,,Willow ,734,,1,1,2000,2001,oughtpripribarantiought,60.87,16.96,67.56,25.6,0.81,282.86,anti,25709
Frenchtown,Adams 13th,868,32629,Springfield,Lake ,321,69303,1,1,2000,2001,oughtpripribarantiought,63.68,65.58,112.71,117.38,33.99,0.0,anti,15709
Frenchtown,Adams 13th,868,32629,Springfield,Lake ,321,69303,1,1,2000,2001,oughtpripribarantiought,63.68,95.23,112.71,140.94,33.99,0.0,anti,15709
Franklin,North ,134,49101,Waterloo,Laurel ,476,21675,1,1,2000,2001,oughtpripribarantiought,66.2,2.26,66.2,2.28,0.0,0.0,anti,35281
Franklin,North ,134,49101,Waterloo,Laurel ,476,21675,1,1,2000,2001,oughtpripribarantiought,66.2,66.39,66.2,105.56,0.0,577.29,anti,35281
Enterprise,2nd East,920,31757,Midway,Willow ,123,21904,1,1,2000,2001,oughtpripribarantiought,69.44,97.15,138.18,139.89,0.0,0.0,anti,42812
Greenville,Green Second,871,51387,Maple Grove,Wilson Sixth,699,78252,1,1,2000,2001,oughtpripribarantiought,4.28,56.83,6.07,112.52,0.0,0.0,ation,55804
Hardy,Woodland ,799,25354,Harmony,10th Hickory,707,55804,1,1,2000,2001,oughtpripribarantiought,28.73,3.73,53.43,3.91,0.0,0.0,ation,43003
Bunker Hill,Hill Washington,273,60150,Richfield,3rd Wilson,469,86196,1,1,2000,2001,oughtpripribarantiought,48.89,39.91,51.82,64.25,0.0,0.0,ation,49275
Deerfield,Laurel Ridge,85,69840,Five Forks,Meadow ,669,62293,1,1,2000,2001,oughtpripribarantiought,58.54,41.99,112.39,63.4,0.0,0.0,ation,10162
Mount Zion,Main Park,803,38054,Pleasant Grove,,672,34136,1,1,2000,2001,oughtpripribarantiought,72.56,56.83,106.66,112.52,0.0,0.0,ation,55804
Shiloh,Hill South,610,59275,Enterprise,Highland ,917,31757,1,1,2000,2001,oughtpripribarantiought,91.25,26.85,129.57,43.22,0.0,0.0,ation,41933
,,272,27838,,Chestnut First,,,1,1,2000,2001,oughtpripribarantiought,6.77,10.34,8.32,16.95,262.2,324.01,bar,21387
,,272,27838,,Chestnut First,,,1,1,2000,2001,oughtpripribarantiought,6.77,95.06,8.32,102.66,262.2,0.0,bar,21387
Lakeside,Spring ,236,79532,Hamilton,View ,293,62808,1,1,2000,2001,oughtpripribarantiought,7.42,32.68,8.97,49.67,0.0,0.0,bar,88054
Pleasant Valley,5th ,976,72477,Marion,Lakeview ,684,10399,1,1,2000,2001,oughtpripribarantiought,10.27,44.57,19.71,48.13,0.0,0.0,bar,64536
Fairfield,Washington ,119,36192,Lakeside,Lincoln ,117,49532,1,1,2000,2001,oughtpripribarantiought,10.66,13.66,13.64,25.4,96.09,0.0,bar,34107
Fairfield,Washington ,119,36192,Lakeside,Lincoln ,117,49532,1,1,2000,2001,oughtpripribarantiought,10.66,93.11,13.64,160.14,96.09,118.79,bar,34107
Glenwood,1st Walnut,929,83511,Riverside,Forest 10th,273,29231,1,1,2000,2001,oughtpripribarantiought,26.87,10.34,52.93,16.95,0.0,324.01,bar,21387
Glenwood,1st Walnut,929,83511,Riverside,Forest 10th,273,29231,1,1,2000,2001,oughtpripribarantiought,26.87,95.06,52.93,102.66,0.0,0.0,bar,21387
Pleasant Grove,Cedar Lake,248,24136,Hamilton,2nd Dogwood,850,12808,1,1,2000,2001,oughtpripribarantiought,32.97,45.08,53.74,87.45,0.0,0.0,bar,28579
Spring Hill,Broadway Main,136,56787,Avoca,Third ,763,60540,1,1,2000,2001,oughtpripribarantiought,37.31,20.48,60.44,22.32,0.0,0.0,bar,97057
Kimball,Walnut ,765,33595,,,654,,1,1,2000,2001,oughtpripribarantiought,38.26,38.18,66.95,55.74,0.0,144.55,bar,58828
Newtown,1st ,87,71749,Sunnyside,5th ,535,51952,1,1,2000,2001,oughtpripribarantiought,38.94,71.39,54.12,114.22,0.0,0.0,bar,86787
Salem,Elevnth ,27,68048,White Oak,Woodland Sycamore,699,56668,1,1,2000,2001,oughtpripribarantiought,39.89,9.63,67.81,18.87,261.72,0.0,bar,41933
Salem,Elevnth ,27,68048,White Oak,Woodland Sycamore,699,56668,1,1,2000,2001,oughtpripribarantiought,39.89,56.41,67.81,77.84,261.72,0.0,bar,41933
Riverview,Sycamore ,712,39003,Clinton,Ninth ,347,78222,1,1,2000,2001,oughtpripribarantiought,51.57,9.63,72.71,18.87,0.0,0.0,bar,41933
Riverview,Sycamore ,712,39003,Clinton,Ninth ,347,78222,1,1,2000,2001,oughtpripribarantiought,51.57,56.41,72.71,77.84,0.0,0.0,bar,41933
Midway,Highland ,216,31904,Shiloh,Johnson Spruce,698,69275,1,1,2000,2001,oughtpripribarantiought,56.09,71.39,58.33,114.22,0.0,0.0,bar,86787
Pine Grove,Jackson Second,403,44593,Bethel,Pine ,908,,1,1,2000,2001,oughtpripribarantiought,61.59,78.92,81.29,150.73,0.0,103.3,bar,46787
Clifton,Forest 4th,32,28014,Deerfield,Valley 7th,111,69840,1,1,2000,2001,oughtpripribarantiought,63.37,31.16,97.58,43.62,0.0,0.0,bar,89231
Clifton,First Park,595,48014,Highland,Miller Maple,49,89454,1,1,2000,2001,oughtpripribarantiought,72.68,25.33,117.74,32.92,0.0,2113.51,bar,78059
Oak Hill,11th Eigth,712,37838,Pearl,5th ,927,60325,1,1,2000,2001,oughtpripribarantiought,75.91,71.39,146.5,114.22,0.0,0.0,bar,86787
Fairfield,10th ,94,76192,,,695,,1,1,2000,2001,oughtpripribarantiought,84.72,38.18,156.73,55.74,0.0,144.55,bar,58828
Highland,,,29454,Brownsville,Ash ,786,79310,1,1,2000,2001,oughtpripribarantiought,87.5,78.92,155.75,150.73,295.52,103.3,bar,46787
Clinton,Highland ,368,68222,Waterloo,First ,708,51675,1,1,2000,2001,oughtpripribarantiought,90.81,60.14,143.47,102.23,0.0,0.0,bar,77057
Greenfield,Ninth ,96,45038,Mount Olive,10th Hickory,773,08659,1,1,2000,2001,oughtpripribarantiought,10.07,14.16,18.22,15.85,0.0,0.0,cally,16534
Macedonia,Hill ,637,71087,Oakwood,Main 4th,534,90169,1,1,2000,2001,oughtpripribarantiought,12.86,43.37,19.03,78.93,0.0,0.0,cally,69431
Mountain View,Mill Birch,48,44466,Pleasant Hill,Park ,57,73604,1,1,2000,2001,oughtpripribarantiought,27.44,89.1,49.66,158.59,3269.37,0.0,cally,65752
Pleasant Valley,Park Wilson,215,72477,Glendale,13th Walnut,469,53951,1,1,2000,2001,oughtpripribarantiought,48.14,43.37,95.31,78.93,0.0,0.0,cally,69431
Wildwood,Ridge South,383,76871,Walnut Grove,First River,664,57752,1,1,2000,2001,oughtpripribarantiought,58.87,58.78,64.75,102.27,408.48,0.0,cally,36060
Stratford,Smith ,440,26668,Mount Vernon,Washington ,927,28482,1,1,2000,2001,oughtpripribarantiought,63.52,63.82,109.25,99.55,0.0,0.0,cally,39454
Marion,10th River,462,20399,Stringtown,Lakeview Main,619,00762,1,1,2000,2001,oughtpripribarantiought,70.28,7.42,138.45,10.68,4036.3,0.0,cally,18877
Macedonia,1st ,537,51087,Lakeview,Washington ,639,58579,1,1,2000,2001,oughtpripribarantiought,73.8,37.96,145.38,62.25,0.0,0.0,cally,39431
Five Forks,Main ,479,92293,Greendale,11th ,676,29343,1,1,2000,2001,oughtpripribarantiought,73.89,7.42,144.08,10.68,0.0,0.0,cally,18877
Siloam,View ,63,18948,Harmony,North Woodland,875,25804,1,1,2000,2001,oughtpripribarantiought,82.65,63.82,86.78,99.55,0.0,0.0,cally,39454
Jamestown,Church Railroad,359,56867,Oakland,Park ,34,39843,1,1,2000,2001,oughtpripribarantiought,98.93,89.1,177.08,158.59,0.0,0.0,cally,65752
Greenwood,Oak ,827,58828,Five Forks,3rd Lakeview,345,42293,1,1,2000,2001,oughtpripribarantiought,7.1,36.09,10.93,47.99,0.0,0.0,eing,49454
Oak Ridge,Main ,538,18371,Belmont,Jefferson Woodland,443,30191,1,1,2000,2001,oughtpripribarantiought,16.96,19.14,33.41,28.13,319.91,765.15,eing,78048
Texas,Ridge Church,421,43342,Elkton,3rd Main,831,43481,1,1,2000,2001,oughtpripribarantiought,32.92,93.97,62.54,94.9,0.0,0.0,eing,49101
Lakeside,North ,412,89532,Riverside,Franklin ,465,49231,1,1,2000,2001,oughtpripribarantiought,43.58,36.09,74.95,47.99,0.0,0.0,eing,49454
Arlington,8th 7th,743,56557,Five Points,6th River,384,46098,1,1,2000,2001,oughtpripribarantiought,51.62,35.1,77.43,54.75,147.63,0.0,eing,48370
Arlington,8th 7th,743,56557,Five Points,6th River,384,46098,1,1,2000,2001,oughtpripribarantiought,51.62,43.24,77.43,47.56,147.63,737.27,eing,48370
Union Hill,Pine Walnut,191,47746,Elkton,Lee Hickory,350,73481,1,1,2000,2001,oughtpripribarantiought,64.87,90.17,76.54,178.53,1.81,957.4,eing,45709
Bridgeport,Oak ,592,45817,Harmony,Madison East,521,65804,1,1,2000,2001,oughtpripribarantiought,86.58,35.1,106.49,54.75,0.0,0.0,eing,48370
Bridgeport,Oak ,592,45817,Harmony,Madison East,521,65804,1,1,2000,2001,oughtpripribarantiought,86.58,43.24,106.49,47.56,0.0,737.27,eing,48370
Oakdale,14th Third,354,59584,Unionville,Eigth ,770,41711,1,1,2000,2001,oughtpripribarantiought,88.39,93.87,117.55,132.35,747.02,0.0,eing,79431
Oakdale,14th Third,354,59584,Unionville,Eigth ,770,41711,1,1,2000,2001,oughtpripribarantiought,88.39,99.62,117.55,137.47,747.02,0.0,eing,79431
Georgetown,3rd Washington,43,17057,Valley View,Chestnut 13th,21,45124,1,1,2000,2001,oughtpripribarantiought,1.76,19.42,3.32,27.38,14.6,1043.29,ese,12812
Lebanon,1st ,44,72898,Woodland,Park ,226,64854,1,1,2000,2001,oughtpripribarantiought,6.27,62.79,6.77,66.55,0.0,0.0,ese,43451
Lebanon,1st ,44,72898,Woodland,Park ,226,64854,1,1,2000,2001,oughtpripribarantiought,6.27,97.75,6.77,155.42,0.0,0.0,ese,43451
Riverview,Main ,885,29003,Philadelphia,Hill View,672,75591,1,1,2000,2001,oughtpripribarantiought,24.73,27.82,45.25,49.51,0.81,0.0,ese,57752
Summit,Cherry Hickory,701,80499,Union,Locust ,959,98721,1,1,2000,2001,oughtpripribarantiought,25.24,58.44,37.1,85.9,1548.72,0.0,ese,14536
Enterprise,2nd ,182,51757,Salem,1st Green,404,38048,1,1,2000,2001,oughtpripribarantiought,36.35,84.85,66.15,159.51,0.0,0.0,ese,13003
Enterprise,2nd ,182,51757,Salem,1st Green,404,38048,1,1,2000,2001,oughtpripribarantiought,36.35,85.23,66.15,119.32,0.0,0.0,ese,13003
Greenfield,First 1st,172,25038,Birmingham,8th Mill,974,43372,1,1,2000,2001,oughtpripribarantiought,36.82,15.23,51.91,17.36,0.0,0.0,ese,78828
Brownsville,Sixth Cherry,676,69310,Spring Hill,Forest ,70,66787,1,1,2000,2001,oughtpripribarantiought,38.98,38.61,54.18,69.11,0.0,0.0,ese,88048
Riverdale,Lee ,584,69391,Greenwood,5th ,141,68828,1,1,2000,2001,oughtpripribarantiought,43.6,73.6,78.48,94.94,0.0,0.0,ese,33604
White Oak,Lake ,687,86668,Buena Vista,Park ,606,55752,1,1,2000,2001,oughtpripribarantiought,50.73,27.82,64.42,49.51,0.0,0.0,ese,57752
Spring Valley,Center ,456,36060,Springfield,Pine Valley,505,79303,1,1,2000,2001,oughtpripribarantiought,50.91,87.13,98.76,104.55,0.0,0.0,ese,39275
Franklin,Elm ,264,49101,Lebanon,10th ,665,32898,1,1,2000,2001,oughtpripribarantiought,52.72,15.23,80.13,17.36,0.0,0.0,ese,78828
Hopewell,Wilson Sycamore,580,30587,Newport,,,,1,1,2000,2001,oughtpripribarantiought,55.55,33.94,68.88,39.7,0.0,0.0,ese,59532
Hopewell,Wilson Sycamore,580,30587,Newport,,,,1,1,2000,2001,oughtpripribarantiought,55.55,53.88,68.88,59.8,0.0,0.0,ese,59532
Fairfield,3rd ,745,56192,Mount Olive,,852,88059,1,1,2000,2001,oughtpripribarantiought,59.43,30.32,79.63,58.82,0.0,0.0,ese,39454
Fairfield,3rd ,745,56192,Mount Olive,,852,88059,1,1,2000,2001,oughtpripribarantiought,59.43,46.76,79.63,81.36,0.0,0.0,ese,39454
Mountain View,Valley Sixth,77,74466,Springdale,Mill ,871,18883,1,1,2000,2001,oughtpripribarantiought,61.14,27.82,61.75,49.51,0.0,0.0,ese,57752
Shady Grove,Seventh ,433,62812,Harmony,Madison ,55,65804,1,1,2000,2001,oughtpripribarantiought,62.26,27.25,87.16,31.88,0.0,0.0,ese,58877
Jamestown,2nd Lake,100,46867,Bunker Hill,Jefferson ,994,50150,1,1,2000,2001,oughtpripribarantiought,63.2,20.61,87.21,22.46,0.0,0.0,ese,33451
Jamestown,2nd Lake,100,46867,Bunker Hill,Jefferson ,994,50150,1,1,2000,2001,oughtpripribarantiought,63.2,59.45,87.21,100.47,0.0,0.0,ese,33451
Mount Olive,Hickory 8th,426,58059,Shiloh,14th 6th,363,39275,1,1,2000,2001,oughtpripribarantiought,65.5,7.77,85.8,12.97,0.0,0.0,ese,16060
Macedonia,Maple ,825,31087,Enterprise,Meadow Davis,196,51757,1,1,2000,2001,oughtpripribarantiought,65.76,73.6,114.42,94.94,2811.99,0.0,ese,33604
Glenwood,Cherry ,737,33511,Kingston,Ridge ,162,44975,1,1,2000,2001,oughtpripribarantiought,89.25,30.32,99.06,58.82,12.27,0.0,ese,39454
